"key","scientificName","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","dynamicProperties","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","name","decimalLatitude","decimalLongitude","geodeticDatum","occurrenceRemarks","identificationQualifier","dateIdentified","elevation","references","habitat","verbatimEventDate","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","verbatimElevation","higherClassification","collectionID","nomenclaturalCode","county","georeferenceRemarks","individualCount","nomenclaturalStatus","fieldNumber","type","ownerInstitutionCode","bibliographicCitation","elevationAccuracy","georeferenceProtocol","eventRemarks","higherGeography","infraspecificEpithet","organismID","locationID","accessRights","georeferenceSources","verbatimTaxonRank","reproductiveCondition","associatedOccurrences","lifeStage","preparations","language","georeferencedDate","coordinateUncertaintyInMeters","georeferencedBy","verbatimLocality","identificationID","identificationRemarks","typeStatus","disposition","projectId","programmeAcronym","locationRemarks","datasetID","media_url","license"
"1228633632","Calyptranthes speciosa Sagot","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:08.711+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Madre de Dios",NA,1981,11,13,"1981-11-13",317,317,"2023-03-02T19:43:00.000+00:00","2024-01-25T11:00:08.711+00:00",FALSE,"7e2500fc-2068-452b-a25f-b933bbf54b0e","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"R. B. Foster",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","8480","7e2500fc-2068-452b-a25f-b933bbf54b0e","F",NA,NA,"Madre de Dios","Botany","1228633632","7e2500fc-2068-452b-a25f-b933bbf54b0e","V0107826F","F",NA,"Calyptranthes speciosa Sagot",-11.849152,-70.639074,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","ICBN",NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,NA,"South America, Perú, Madre de Dios. [LL]",NA,"2383581","fa1369c5-a77a-4695-8db1-5b1bf08a719c","http://fieldmuseum.org/about/copyright-information","GEOlocate",NA,NA,NA,NA,NA,NA,"2022-11-25",230928,"W. C. Gaswick : Field Museum of Natural History - Botany Department",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/503/514/V0107826F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2235813575","Myrcia neospeciosa A.R.Lourenço & E.Lucas","gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:53.671+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10825908,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Myrcia","neospeciosa","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Napo",NA,1980,3,4,"1980-03-04",64,64,"2023-11-08T09:36:00.000+00:00","2024-08-02T12:38:53.671+00:00",FALSE,"http://n2t.net/ark:/65665/32ca845fa-e915-4879-a125-08ec5c3bd7b1","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"J. Brandbyge, E. Asanza & L. Reib",NA,"Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"30446","http://n2t.net/ark:/65665/32ca845fa-e915-4879-a125-08ec5c3bd7b1","urn:lsid:biocol.org:col:15463",NA,NA,"Between Proyecto Buffalo and Proyecto INCRAE, about 12-13 km from Lago Agrio on via San Miguel.","US","2235813575","http://n2t.net/ark:/65665/32ca845fa-e915-4879-a125-08ec5c3bd7b1","US 3284236","US",NA,"Myrcia neospeciosa A.R.Lourenço & E.Lucas",0.17,-76.88,"WGS84",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics, Ecuador, Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3d9aeb218-ae0c-47f5-9f5c-0f4b299d849f","http://creativecommons.org/publicdomain/zero/1.0/"
"1228633649","Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:04.460+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181401,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","VARIETY","SYNONYM",NA,"SOUTH_AMERICA",NA,NA,1980,6,2,"1980-06-02",154,154,"2023-03-01T21:06:00.000+00:00","2024-01-25T11:00:04.460+00:00",FALSE,"2170557d-6ffd-4781-ad3a-d2e0d94af32c","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"P. J. Barbour",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","5485","2170557d-6ffd-4781-ad3a-d2e0d94af32c","F",NA,NA,"Perú","Botany","1228633649","2170557d-6ffd-4781-ad3a-d2e0d94af32c","V0107835F","F",NA,"Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh",-9.1839,-74.14,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","ICBN",NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,"F",NA,NA,"TGN - Country Centroid",NA,"South America, Perú. [LL]","gigantifolia","2383572","26f9b8d6-39e2-47ea-813c-5c707f99edbc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/503/523/V0107835F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228633603","Calyptranthes speciosa Sagot","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:54.655+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,NA,1980,6,12,"1980-06-12",164,164,"2023-03-01T22:41:00.000+00:00","2024-01-25T10:59:54.655+00:00",FALSE,"bc5955fd-1254-43ad-aaf6-775920f16ab3","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"P. J. Barbour",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","5684","bc5955fd-1254-43ad-aaf6-775920f16ab3","F",NA,NA,"Perú","Botany","1228633603","bc5955fd-1254-43ad-aaf6-775920f16ab3","V0107827F","F",NA,"Calyptranthes speciosa Sagot",-9.1839,-74.14,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","ICBN",NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,"F",NA,NA,"TGN - Country Centroid",NA,"South America, Perú. [LL]",NA,"2383584","26f9b8d6-39e2-47ea-813c-5c707f99edbc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/503/515/V0107827F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228212667","Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:54.164+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181401,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","VARIETY","SYNONYM",NA,"SOUTH_AMERICA","Madre de Dios",NA,1980,9,16,"1980-09-16",260,260,"2023-08-31T17:21:00.000+00:00","2024-01-25T10:59:54.164+00:00",FALSE,"af7fcb65-8395-457c-bf73-dff142f37cc9","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"R. B. Foster","B. K. Holst","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","5346","af7fcb65-8395-457c-bf73-dff142f37cc9","F",NA,NA,"Madre de Dios","Botany","1228212667","af7fcb65-8395-457c-bf73-dff142f37cc9",NA,"F",NA,"Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh",-11.849152,-70.639074,"WGS84",NA,NA,"1992-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","ICBN",NA,NA,NA,NA,"5346",NA,"F",NA,NA,NA,NA,"South America, Perú, Madre de Dios. [LL]","gigantifolia","302742","fa1369c5-a77a-4695-8db1-5b1bf08a719c","http://fieldmuseum.org/about/copyright-information","GEOlocate",NA,NA,NA,NA,NA,NA,"2022-11-25",230928,"W. C. Gaswick : Field Museum of Natural History - Botany Department",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/180/145/MYRT_caly_spec_per_1892485.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929441214","Calyptranthes speciosa Sagot","cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:06.851+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Rondônia",NA,1978,3,17,"1978-03-17",76,76,NA,"2024-07-21T05:14:06.851+00:00",FALSE,"766f00f0-ae7a-45f8-9a1b-80078e8a96b6","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"J. U. M. dos Santos","B. K. Holst","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","179","766f00f0-ae7a-45f8-9a1b-80078e8a96b6","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Porto Velho, Rio Pacáas Novos de 6 a 7 km da 1ª Cachoeira, picada que vai para a serra.","NY","1929441214","766f00f0-ae7a-45f8-9a1b-80078e8a96b6","01418620","NY",NA,"Calyptranthes speciosa Sagot",-10.979438,-63.769326,"WGS84",NA,NA,"1997-01-01T00:00:00",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1671688",NA,"17 Mar 1978",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,"Google Maps (map data 2014); Manis Georef. Calculator",NA,NA,NA,NA,"sheet","en","2014-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/450/897/v-247-01418620.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228330836","Calyptranthes speciosa Sagot","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:18.352+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Madre de Dios",NA,1978,8,16,"1978-08-16",228,228,"2023-08-31T17:21:00.000+00:00","2024-01-25T11:00:18.352+00:00",FALSE,"f973fa8b-70f2-4308-852c-583654afd835","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"R. B. Foster",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","6657","f973fa8b-70f2-4308-852c-583654afd835","F",NA,NA,"Madre de Dios","Botany","1228330836","f973fa8b-70f2-4308-852c-583654afd835",NA,"F",NA,"Calyptranthes speciosa Sagot",-11.849152,-70.639074,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","ICBN",NA,NA,NA,NA,"6657",NA,"F",NA,NA,NA,NA,"South America, Perú, Madre de Dios. [LL]",NA,"302740","fa1369c5-a77a-4695-8db1-5b1bf08a719c","http://fieldmuseum.org/about/copyright-information","GEOlocate",NA,NA,NA,"Flowering",NA,NA,"2022-11-25",230928,"W. C. Gaswick : Field Museum of Natural History - Botany Department",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/178/919/MYRT_caly_spec_per_1852224.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228160975","Calyptranthes speciosa Sagot","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:09.046+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Madre de Dios",NA,1974,8,17,"1974-08-17",229,229,"2023-08-31T17:21:00.000+00:00","2024-01-25T11:00:09.046+00:00",FALSE,"1b674b94-53a6-44da-b47c-40d145778cda","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"R. B. Foster","B. K. Holst","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","3387","1b674b94-53a6-44da-b47c-40d145778cda","F",NA,NA,"Madre de Dios","Botany","1228160975","1b674b94-53a6-44da-b47c-40d145778cda",NA,"F",NA,"Calyptranthes speciosa Sagot",-11.849152,-70.639074,"WGS84",NA,NA,"1992-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","ICBN",NA,NA,NA,NA,"3387",NA,"F",NA,NA,NA,NA,"South America, Perú, Madre de Dios. [LL]",NA,"302743","fa1369c5-a77a-4695-8db1-5b1bf08a719c","http://fieldmuseum.org/about/copyright-information","GEOlocate",NA,NA,NA,NA,NA,NA,"2022-11-25",230928,"W. C. Gaswick : Field Museum of Natural History - Botany Department",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/178/112/MYRT_caly_spec_per_1825914.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2242465904","Calyptranthes speciosa Sagot","cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9",NA,"40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:14.932+00:00",398,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Loreto",NA,1972,9,21,"1972-09-21",265,265,NA,"2024-01-29T12:47:14.932+00:00",FALSE,"E66AC9B1-0A8F-44B4-AE8F-E32FFACF87B9","none","none","efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,TRUE,NA,NA,"T. B. Croat","R. McVaugh","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"20561","E66AC9B1-0A8F-44B4-AE8F-E32FFACF87B9","urn:lsid:biocol.org:col:15638","{""habit"":""Tree 4 m; flowers white.""}",NA,"Rio Tambor-yaca.","Herb","2242465904","E66AC9B1-0A8F-44B4-AE8F-E32FFACF87B9","133858","USF",NA,"Calyptranthes speciosa Sagot",-12.5475,-75.9177,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae | Dicots | Myrtaceae",NA,"ICN",NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,"Peru|Loreto",NA,NA,NA,NA,NA,NA,"Flower",NA,NA,NA,"en",NA,NA,NA,"Rio Tambor-yaca.","323297",NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/133858.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1931378617","Calyptranthes speciosa Sagot","cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:52.542+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Pará",NA,1969,1,13,"1969-01-13",13,13,NA,"2024-07-21T05:14:52.542+00:00",FALSE,"ff90fe40-0298-4da6-afbf-15b396d459de","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"N. T. da Silva",NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1621","ff90fe40-0298-4da6-afbf-15b396d459de","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Rio Jari, Monte Dourado, Bandeira, Planalto C.","NY","1931378617","ff90fe40-0298-4da6-afbf-15b396d459de","01418617","NY",NA,"Calyptranthes speciosa Sagot",-0.880931,-52.600822,"WGS84",NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1671680",NA,"13 Jan 1969",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,"Google Maps (map data 2013)",NA,NA,NA,NA,"sheet","en","2013-10-04",NA,NA,NA,NA,"[Filed under this name, but not annotated as such.]",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/450/894/v-247-01418617.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928144462","Calyptranthes speciosa Sagot","gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:18.747+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Acre",NA,1968,9,24,"1968-09-24",268,268,NA,"2024-07-21T05:13:18.747+00:00",FALSE,"1ac0a297-83d6-4d72-ae21-356ede7fb967","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. T. Prance","R. McVaugh","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","7562","1ac0a297-83d6-4d72-ae21-356ede7fb967","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Vicinity of Sena Madureira","NY","1928144462","1ac0a297-83d6-4d72-ae21-356ede7fb967","866679","NY",NA,"Calyptranthes speciosa Sagot",-9.05,-68.67,"WGS84",NA,NA,"1972-01-01T00:00:00",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429394","Disturbed forest on terra firme","24 Sep 1968",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Sena Madureira Mun.",NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/450/889/v-247-00866679.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228633607","Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:05.103+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181401,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","VARIETY","SYNONYM",NA,"SOUTH_AMERICA",NA,NA,1967,5,25,"1967-05-25",145,145,"2023-03-01T21:06:00.000+00:00","2024-01-25T11:00:05.103+00:00",FALSE,"31858a9e-10b3-49e9-b020-303fe7c78d21","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"J. Schunke V.",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","1997","31858a9e-10b3-49e9-b020-303fe7c78d21","F",NA,NA,"Perú","Botany","1228633607","31858a9e-10b3-49e9-b020-303fe7c78d21","V0107836F","F",NA,"Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh",-9.1839,-74.14,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","ICBN",NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,"F",NA,NA,"TGN - Country Centroid",NA,"South America, Perú. [LL]","gigantifolia","2383574","26f9b8d6-39e2-47ea-813c-5c707f99edbc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/503/524/V0107836F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
