"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","municipality","locality","gbifID","collectionCode","occurrenceID","name","higherGeography","habitat","eventRemarks","higherClassification","fieldNotes","dateIdentified","nomenclaturalCode","verbatimElevation","georeferenceProtocol","lifeStage","references","http...unknown.org.recordID","language","taxonID","rights","http...unknown.org.recordEnteredBy","collectionID","elevation","coordinateUncertaintyInMeters","georeferencedBy","dynamicProperties","georeferenceVerificationStatus","occurrenceRemarks","georeferenceSources","individualCount","verbatimEventDate","associatedTaxa","reproductiveCondition","elevationAccuracy","county","verbatimLocality","type","identificationID","associatedOccurrences","materialSampleID","verbatimIdentification","preparations","locationRemarks","organismID","locationID","ownerInstitutionCode","accessRights","georeferenceRemarks","georeferencedDate","island","distanceFromCentroidInMeters","recordedByIDs.type","recordedByIDs.value","identificationQualifier","fieldNumber","eventID","identificationRemarks","projectId","programmeAcronym","typeStatus","typifiedName","disposition","footprintSRS","bibliographicCitation","islandGroup","media_url","license"
"1456026193","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",4.45191,-63.9281,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:49.421+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bolívar",NA,1988,5,NA,"1988-05-09/1988-05-26",130,147,"2024-04-03T16:47:00.000+00:00","2024-08-02T12:40:49.421+00:00",FALSE,"http://n2t.net/ark:/65665/32a417c0c-b7bd-4cf1-8965-c101db4ac72b","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"B. G. Stergios & L. Delgado V.",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"12722","http://n2t.net/ark:/65665/32a417c0c-b7bd-4cf1-8965-c101db4ac72b","US 3468503","urn:lsid:biocol.org:col:15463","US",NA,"Río Caura, between Guanaqujaña and Río Sabaro","1456026193","US","http://n2t.net/ark:/65665/32a417c0c-b7bd-4cf1-8965-c101db4ac72b","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Venezuela, Bolívar, Sucre","Selvas riberenas e islas en el cauce del río",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,"Google maps","Fruiting",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,1,"9-May-88 to 26-May-88",NA,NA,NA,"Sucre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m381978552-497d-454e-8bc5-47e3eea1b778","http://creativecommons.org/licenses/by-sa/3.0/"
"1456355022","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",5.58,-64.28,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:59.970+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bolívar",NA,1988,5,NA,"1988-05-09/1988-05-26",130,147,"2023-11-07T13:46:00.000+00:00","2024-08-02T12:39:59.970+00:00",FALSE,"http://n2t.net/ark:/65665/3c3beaaa7-0d98-4ab1-8d8d-0fba3e2e4520","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"B. G. Stergios & L. Delgado V.",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"12963","http://n2t.net/ark:/65665/3c3beaaa7-0d98-4ab1-8d8d-0fba3e2e4520","US 3439030","urn:lsid:biocol.org:col:15463","US",NA,"Río Caura, raudal Sejiato","1456355022","US","http://n2t.net/ark:/65665/3c3beaaa7-0d98-4ab1-8d8d-0fba3e2e4520","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Venezuela, Bolívar","Selvas húmedas ribereñas del río",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,"Fruiting",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,1,"9-May-88 to 26-May-88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3c9526f2e-5fa5-42d7-af76-1dea8835cff4","http://creativecommons.org/licenses/by-sa/3.0/"
"1928430024","Calyptranthes fasciculata O.Berg",3.35,-61.516667,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:24.891+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Roraima",NA,1987,4,28,"1987-04-28",118,118,NA,"2024-07-21T05:15:24.891+00:00",FALSE,"2ec158e3-a123-4754-9058-daad6b194088","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"W. Milliken",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","M.129","2ec158e3-a123-4754-9058-daad6b194088","01176895","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Sema Ecological  Reserve. Ilha de Maracá.","1928430024","NY","2ec158e3-a123-4754-9058-daad6b194088","Calyptranthes fasciculata O.Berg",NA,NA,NA,NA,NA,NA,"ICN",NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1336005",NA,"en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,"28 Apr 1987",NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/330/479/v-247-01176895.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"912286665","Calyptranthes fasciculata O.Berg",3.35,-61.516667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.418+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,NA,1987,4,28,"1987-04-28T00:00",118,118,NA,"2024-08-02T01:14:34.418+00:00",FALSE,"K000331269","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Milliken, W.; Ramos, J.; Lima, J.; Watson, F.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"M129","K000331269","K000331269",NA,"K","Ilha de Maraca","SEMA Ecological Reserve.","912286665","Herbarium","http://specimens.kew.org/herbarium/K000331269","Calyptranthes fasciculata O.Berg","Ilha de Maraca","Low seasonally flooded forest.","Treelet 4m., undersides of leaves rusty. Sweet, tasty fruit.","Myrtaceae",NA,NA,NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f187b755fae5b531c1e67e022bb39a2e.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"912286649","Calyptranthes fasciculata O.Berg",-0.3,-65.483333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.513+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,NA,1987,8,11,"1987-08-11T00:00",223,223,NA,"2024-08-02T01:14:34.513+00:00",FALSE,"K000331268","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Ferreira, C.A.C.","Kawasaki, M.L.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"9347","K000331268","K000331268",NA,"K","Santa Isabel do Rio Negro","Serra do Jacamin.","912286649","Herbarium","http://specimens.kew.org/herbarium/K000331268","Calyptranthes fasciculata O.Berg","Santa Isabel do Rio Negro","Mata aberta de encosta, sobre afloramento rochoso.","Treelet 5m., white flowers.","Myrtaceae",NA,NA,NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/67c8071c970822748f84a9727a5d4f97.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"2270670525","Calyptranthes fasciculata O.Berg",2.9,-59.7167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.906+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Upper Takutu-Upper Essequibo",NA,1985,3,2,"1985-03-02",61,61,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.906+00:00",FALSE,"758178","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"146927","M.J. Jansen-Jacobs; C. Feuillet, P. Heipko, L.E. Skog, L.E. Leter,  B.J.H. ter Welle","M.L. Kawasaki, 1991.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"nr-528","758178","ASU0009013",NA,"ASU",NA,"Guayana: Rupununi Savanna, Mt. Shiriri.","2270670525","Plants","f6d822b1-e728-4939-a37a-82fe85c37121","Calyptranthes fasciculata O.Berg",NA,"Forest on slope, along dry creek.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758178","f6d822b1-e728-4939-a37a-82fe85c37121",NA,"33792","http://creativecommons.org/licenses/by-nc/3.0/","marisin","a2e32c87-d320-4a01-bafd-a9182ae2e191",300,NA,NA,NA,NA,"Shrub 3-4m tall. Leaves brownish below. Fruits globose, ca. 1cm in diameter, green with rusty indument.",NA,NA,NA,NA,"fruit",100,"Saint Ignatius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009013_lg.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1456029238","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",2.9,-59.71,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:51.887+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","U. Takutu-U. Essequibo",NA,1985,3,2,"1985-03-02",61,61,"2023-11-07T13:49:00.000+00:00","2024-08-02T12:38:51.887+00:00",FALSE,"http://n2t.net/ark:/65665/32ba18dac-4590-43ba-a3b5-981fba15d0bb","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"528","http://n2t.net/ark:/65665/32ba18dac-4590-43ba-a3b5-981fba15d0bb","US 3070309","urn:lsid:biocol.org:col:15463","US",NA,"Rupununi Savanna, Mt. Shiriri","1456029238","US","http://n2t.net/ark:/65665/32ba18dac-4590-43ba-a3b5-981fba15d0bb","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Guyana, U. Takutu-U. Essequibo","Forest on slope, along dry creek",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",300,NA,NA,NA,NA,NA,NA,1,"2-Mar-85",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3f7eb8d3c-6996-4650-8e4c-3169bea1b4dc","http://creativecommons.org/licenses/by-sa/3.0/"
"1228520781","Calyptranthes fasciculata O.Berg",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:13.472+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,NA,1984,4,4,"1984-04-04",95,95,"2023-03-01T20:16:00.000+00:00","2024-01-25T11:00:13.472+00:00",FALSE,"40dc68d9-10e1-4b4c-90a1-1e8871283b10","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"T. Plowman",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","13466","40dc68d9-10e1-4b4c-90a1-1e8871283b10","V0107943F","F","F",NA,"Venezuela","1228520781","Botany","40dc68d9-10e1-4b4c-90a1-1e8871283b10","Calyptranthes fasciculata O.Berg","South America, Venezuela. [LL]",NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"ICBN",NA,"TGN - Country Centroid",NA,NA,NA,NA,NA,NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2382084","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/503/631/V0107943F.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"2270553327","Calyptranthes fasciculata O.Berg",-11.525059,-61.013851,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:15.780+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Rondonia",NA,1984,6,20,"1984-06-20",172,172,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:15.780+00:00",FALSE,"3012037","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"148555","C. A. Cid; J. Lima, J. Guedes, J. Coelho","M. L. Kawasaki","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"4678","3012037","ASU0009012",NA,"ASU",NA,"Municipio de Espigao do Oeste, BR 364, rodo via Cuiaba-Porto Velho, estrada da FUNAI, km 05.","2270553327","Plants","44bef3d7-d90e-4bc7-a78c-636221d61295","Calyptranthes fasciculata O.Berg",NA,"Mata de terra firme, solo argiloso.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,"1991-01-01T00:00:00",NA,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3012037","44bef3d7-d90e-4bc7-a78c-636221d61295",NA,"33792","http://creativecommons.org/licenses/by-nc/3.0/","alorozco","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,6000,"alorozco",NA,"reviewed - high confidence","11* 12' S, 60* 61' W.; Arvoreta de 8 m de altura; frutos imaturos verdes.","GoogleEarth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009012_lg.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"2270669913","Calyptranthes fasciculata O.Berg",-11.2,-60.8336,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.111+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Rondonia",NA,1984,6,20,"1984-06-20",172,172,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.111+00:00",FALSE,"758177","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"148746","C. A. Cid Ferreira; J. Lima, J. Guedes y J. Coelho","M.L. Kawasaki, 1991.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"4668","758177","ASU0009011",NA,"ASU",NA,"Brazil: Municipio de Espigao do Oeste, 364, rodovia Cuiaba-Porto Velho, estrada da FUNAI, km 05.","2270669913","Plants","1eaa95f7-47c5-45d5-bcf4-09ce8846c8a7","Calyptranthes fasciculata O.Berg",NA,"Mata do terra firme, solo argiloso.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758177","1eaa95f7-47c5-45d5-bcf4-09ce8846c8a7",NA,"33792","http://creativecommons.org/licenses/by-nc/3.0/","marisin","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"Arvoreta de 8m de altura; frutos imaturos esverdeados.",NA,NA,NA,NA,"fruit",NA,"Espigao do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009011_lg.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1456000852","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",2.41,-53.1,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:45.744+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,NA,1984,11,30,"1984-11-30",335,335,"2023-11-07T13:49:00.000+00:00","2024-08-02T12:38:45.744+00:00",FALSE,"http://n2t.net/ark:/65665/31e75ccf6-c5bf-4128-b98e-dbba89624086","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"NMNH Extant Biology",NA,"J.-J. de Granville",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"7081","http://n2t.net/ark:/65665/31e75ccf6-c5bf-4128-b98e-dbba89624086","US 3026952","urn:lsid:biocol.org:col:15463","US",NA,"Mont Belvédère, haute Camopi","1456000852","US","http://n2t.net/ark:/65665/31e75ccf6-c5bf-4128-b98e-dbba89624086","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, French Guiana","Forêt basse en lisière de la savane roche",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,1,"30-Nov-84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m33060afca-76e8-47f2-8171-927169be3bf2","http://creativecommons.org/licenses/by-sa/3.0/"
