"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","identificationRemarks","distanceFromCentroidInMeters","gadm.level0.gid","gadm.level0.name","occurrenceRemarks","informationWithheld","gadm","identifiedByIDs.type","identifiedByIDs.value","elevation","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","reproductiveCondition","networkKeys","institutionID","language","verbatimElevation","collectionID","disposition","verbatimTaxonRank","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","otherCatalogNumbers","georeferenceSources","individualCount","islandGroup","locationRemarks","island","identificationReferences","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","elevationAccuracy","datasetID","eventID","verbatimIdentification","ownerInstitutionCode","accessRights","fieldNotes","nomenclaturalStatus","fieldNumber","bibliographicCitation","dynamicProperties","infraspecificEpithet","media_url"
"2418801535","Eugenia reinwardtiana (Blume) DC.",-16.629858,145.544592,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:03.840+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",2000,12,11,"2000-12-11",346,346,"2021-07-17T12:01:02.000+00:00","2024-06-19T04:59:03.840+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"ac4ccea8-e0d7-4674-ae70-d5ed417daf05","none","none",FALSE,NA,"Ford, A.|Holmes, J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"ac4ccea8-e0d7-4674-ae70-d5ed417daf05",NA,NA,NA,"Herbrecs","2418801535","ac4ccea8-e0d7-4674-ae70-d5ed417daf05",NA,"BRI AQ0493982","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Slender small tree 6m high. Stem smooth, Austromyrtus-like, fluted. New growth red.",NA,NA,NA,NA,80,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","AF2548","Simple notophyll rainforest on arenite or mudstone, mid slope. Emergent Argyrodendron polyandrum. Canopy species include: Castanospermum, Chionanthus ramiflorus, Buchanania, Paraserianthes, Alstonia scholaris and Cryptocarya clarksoniana. Common shrubs/small trees: Cleistanthus semiopacus, Glycosmis, Elattostachys microcarpa and Toechima pterocarpum. Common vines: Uvaria concava, Premna limbata, Calamus and Parsonia lenticellata.","ICN","Map","7000","Turtle Creek, Macalister Range, 3km North West of Wangetti, site 4.","Cook","Very uncommon in area.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a362d6aa-b6f5-4732-9ded-abacc02b30dd"
"3469599674","Eugenia reinwardtiana (Blume) DC.",-27.473406,152.976069,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:51.833+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1999,1,5,"1999-01-05",5,5,"2021-07-17T12:00:49.000+00:00","2024-06-19T04:58:51.833+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"754d05fa-388d-477d-ad20-f91aced99781","none","none",FALSE,NA,"Snow, N.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"754d05fa-388d-477d-ad20-f91aced99781",NA,NA,NA,"Herbrecs","3469599674","754d05fa-388d-477d-ad20-f91aced99781",NA,"BRI AQ0663478","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Spirit","7726",NA,"ICN","Hrb Convert","7000","Brisbane Botanic Gardens, Mt Coot-tha, (Botanic Gardens Accession No. 954040).","Moreton","In cultivation.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4a921d9d-0a7f-4b5c-8ebb-2718694cdbb3"
"3469590937","Eugenia reinwardtiana (Blume) DC.",-27.473406,152.976069,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:15.039+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1999,1,5,"1999-01-05",5,5,"2021-07-17T12:00:49.000+00:00","2024-06-19T04:59:15.039+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"ddc9f48d-8758-4209-a55c-31376f33789b","none","none",FALSE,NA,"Snow, N.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"ddc9f48d-8758-4209-a55c-31376f33789b",NA,NA,NA,"Herbrecs","3469590937","ddc9f48d-8758-4209-a55c-31376f33789b",NA,"BRI AQ0663479","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Spirit","7727",NA,"ICN","Hrb Convert","7000","Brisbane Botanic Gardens, Mt Coot-tha.","Moreton","In cultivation.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5f48dc4b-a983-49a3-b14c-086bfb76a32b"
"2418532299","Eugenia reinwardtiana (Blume) DC.",-15.967918,144.836387,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:38.668+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1999,6,17,"1999-06-17",168,168,"2021-07-17T12:01:00.000+00:00","2024-06-19T04:58:38.668+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"3955d498-a45b-411d-8675-8d01fa98b47b","none","none",TRUE,NA,"Wannan, B.S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3955d498-a45b-411d-8675-8d01fa98b47b",NA,NA,NA,"Herbrecs","2418532299","3955d498-a45b-411d-8675-8d01fa98b47b",NA,"BRI AQ0681972","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Small tree.",NA,NA,NA,NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","1369","In rocky soil just beside creek. Riparian woodland.","ICN","GPS","7000","Byerstown Range - Famechon Creek.","Cook","On alignment for proposed new alignment of road.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=bad74e11-235e-4a27-ba29-6042b870cd61"
"2418651062","Eugenia reinwardtiana (Blume) DC.",-13.089887,141.618351,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:53.454+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1999,8,24,"1999-08-24",236,236,"2021-07-17T12:01:13.000+00:00","2024-06-19T04:58:53.454+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"6c4a8888-853e-4c41-8471-3fb51f21eb96","none","none",FALSE,NA,"Smith, N.M.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"6c4a8888-853e-4c41-8471-3fb51f21eb96",NA,NA,NA,"Herbrecs","2418651062","6c4a8888-853e-4c41-8471-3fb51f21eb96",NA,"BRI AQ0576902","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Shrub to 2m.",NA,NA,NA,NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","NMS4408",NA,"ICN","GPS","7000","Amban (False Pera Head).","Cook","Fruits red, sweet.  Coastal Monsoon Vine forest, sand.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=cb77c912-1f71-414f-87ce-59cf26e85873"
"2418403261","Eugenia reinwardtiana (Blume) DC.",-9.751012,143.401377,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:17.798+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1999,11,21,"1999-11-21",325,325,"2021-07-17T12:01:01.000+00:00","2024-06-19T04:58:17.798+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"0342e490-0731-4f63-a753-ae60ba96a353","none","none",TRUE,NA,"Wannan, B.S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"0342e490-0731-4f63-a753-ae60ba96a353",NA,NA,NA,"Herbrecs","2418403261","0342e490-0731-4f63-a753-ae60ba96a353",NA,"BRI AQ0682996","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Shrub to 2m with fruits.",NA,NA,NA,NA,5,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","1468",NA,"ICN","Label","7000","Yorke Island.","Cook","Creek bed on sandy soil. Low woodland and open grassy areas with shrubs to 5m. Shrub species: Premna serratifolia, Scaevola taccadsa, Morinda citrifolia, Pipturus argenteus, Terminalia spp., Manilkara kauki.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=39da1c1c-4387-44a9-8cd5-e96d8ce54621"
"2827702039","Eugenia reinwardtiana (Blume) DC.",-10.8603,142.3642,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:35.849+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1999,11,21,"1999-11-21",325,325,"2021-07-23T19:18:12.000+00:00","2024-07-02T07:40:35.849+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"3865f9f9-0766-4878-8aa4-28a5de20f933","none","none",TRUE,NA,"Wannan, B.S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3865f9f9-0766-4878-8aa4-28a5de20f933",NA,NA,NA,"NSW","2827702039","3865f9f9-0766-4878-8aa4-28a5de20f933",NA,"NSW443592","NSW",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",50,NA,NA,NA,NA,"Small tree. Voucher for STP flora and fauna survey.",NA,NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","1432","Sand dune on sandy soil. Deciduous vine scrub to 20 m growing on a stabilised dune. Trees: Garuga floribunda, Terminalia sp., Cupaniopsis anacardioides, Corymbia sp., C. tessellaris, Eucalyptus brassiana, Pandanus tectorius, Planchonia careyi, Erythrina [see sheet for further data].","ICN",NA,"7000","1 km S of Seisia.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","(Blume) DC.","flowers",NA,NA,NA,"20 m",NA,"in collection","species","native",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=45c7d7b2-d848-42d8-8696-640ad13c6a82"
"2829942909","Eugenia reinwardtiana (Blume) DC.",-9.7525,143.4003,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:33.636+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1999,11,21,"1999-11-21",325,325,"2021-07-23T19:17:44.000+00:00","2024-07-02T07:40:33.636+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"598f7ef3-17df-4d79-8c8a-31c86bc8eb80","none","none",TRUE,NA,"Wannan, B.S.|Weston, N.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"598f7ef3-17df-4d79-8c8a-31c86bc8eb80",NA,NA,NA,"NSW","2829942909","598f7ef3-17df-4d79-8c8a-31c86bc8eb80",NA,"NSW442639","NSW",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",50,NA,NA,NA,NA,"8 metre tree. Voucher for STP flora and fauna survey.",NA,NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","1445","Flat area on sandy soil. Low woodland to and open grassy areas with shrubs to 5 metres. Shrub species: Premna serratifolia, Scaevola taccada, Morinda citrifolia, Pipturus argenteus, Terminalia spp., Manilkara kauki, Cordia subcordata, *Cocos nucifera, Maytenus emarginata, [see sheet for extra data].","ICN",NA,"7000","Yorke Island, Torres Strait.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","(Blume) DC.","buds",NA,NA,NA,"5 m",NA,"in collection","species","native",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2ffab089-b79d-4295-ad09-d2ab1ec9c841"
"2828286084","Eugenia reinwardtiana (Blume) DC.",-9.7525,143.4003,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:34.689+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1999,11,21,"1999-11-21",325,325,"2021-07-23T19:17:50.000+00:00","2024-07-02T07:40:34.689+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"63c7a69d-dd3a-45f3-9b0e-d4ce1f38662b","none","none",TRUE,NA,"Wannan, B.S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"63c7a69d-dd3a-45f3-9b0e-d4ce1f38662b",NA,NA,NA,"NSW","2828286084","63c7a69d-dd3a-45f3-9b0e-d4ce1f38662b",NA,"NSW443079","NSW",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",NA,NA,NA,NA,NA,"Shrub. Voucher for STP flora and fauna survey.",NA,NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","1456","Flat area on sandy soil. Low woodland to and open grassy areas with shrubs to 5 metres. Shrub species: Premna serratifolia, Scaevola taccada, Morinda citrifolia, Pipturus argenteus, Terminalia spp., Manilkara kauki, Cordia subcordata, *Cocos nucifera, Maytenus emarginata, Pongamia pinnata, Aglaia elaeagnoidea, Clerodendrum floribundum, Guettarda speciosa, Pouteria obovata, Diospyros compacta, Micromelum minutum, Ixora klanderiana, Dodonaea sp., Canthium sp., Capparis sepiaria, Buchanania arborescens.","ICN",NA,"7000","Yorke Island, Torres Strait.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","(Blume) DC.","buds",NA,NA,NA,"5 m",NA,"in collection","species","native",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c88734d2-250f-44fa-a928-7587201387b8"
"2418550929","Eugenia reinwardtiana (Blume) DC.",-18.74012,146.609434,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:42.405+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE","1999-01-01T00:00:00","OCEANIA","Queensland",1998,4,21,"1998-04-21",111,111,"2021-07-17T12:00:53.000+00:00","2024-06-19T04:58:42.405+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"41e7bd20-b8f3-4098-b516-291fca890f26","none","none",FALSE,NA,"Cumming, R.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"41e7bd20-b8f3-4098-b516-291fca890f26",NA,NA,NA,"Herbrecs","2418550929","41e7bd20-b8f3-4098-b516-291fca890f26",NA,"BRI AQ0664471","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","17159",NA,"ICN","Hrb Convert","7000","Palm Island.","North Kennedy","Bush 1.5 m.  Fairly uncommon.  Rainforest/vine forest on rocky slopes.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=daa22dcc-0a93-4ad4-ba00-205ed606c087"
