"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","distanceFromCentroidInMeters","gadm","elevation","otherCatalogNumbers","preparations","http...unknown.org.recordID","associatedTaxa","locality","county","taxonRemarks","locationID","rights","ownerInstitutionCode","higherClassification","collectionID","projectId","individualCount","elevationAccuracy","institutionKey","nomenclaturalStatus","recordNumber","nomenclaturalCode","type","bibliographicCitation","institutionID","disposition","previousIdentifications","reproductiveCondition","fieldNumber","networkKeys","lifeStage","higherGeography","collectionKey","habitat","island","islandGroup","associatedSequences","verbatimIdentification","eventRemarks","http...unknown.org.recordEnteredBy","language","georeferenceProtocol","georeferencedDate","verbatimElevation","georeferenceSources","locationRemarks","organismID","accessRights","dynamicProperties","municipality","datasetID","samplingProtocol","acceptedNameUsage","georeferenceRemarks","materialSampleID","parentNameUsageID","acceptedNameUsageID","parentNameUsage","identificationRemarks","fieldNotes","infraspecificEpithet","programmeAcronym","identificationQualifier","media_url","license"
"1317430555","Eugenia monticola (Sw.) DC.",18.0326,-66.3128,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:50.976+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Salinas",2013,9,25,"2013-09-25",268,268,"2023-11-07T16:19:00.000+00:00","2024-08-02T12:40:50.976+00:00",NA,FALSE,"http://n2t.net/ark:/65665/30a18c977-7425-4409-a6c1-827b7ecaffaf","none","none",FALSE,"NMNH Extant Biology","P. Acevedo-Rodriguez, J. Knight, V. Francis & R. Santos","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/30a18c977-7425-4409-a6c1-827b7ecaffaf",NA,NA,NA,"US","1317430555","http://n2t.net/ark:/65665/30a18c977-7425-4409-a6c1-827b7ecaffaf",NA,"US 3672065","US",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,148,NA,NA,NA,NA,"Camp Santiago. National Guard Training Area; November sector; along dry bed of Rio Jueyes",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"15799",NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","Flowering","West Indies - Neotropics, Puerto Rico, Salinas, Greater Antilles, Puerto Rico","151c91ba-a521-4735-8c11-5abf8db7fb67","Dry river bed surrounded by riparian dry forest.","Puerto Rico","Greater Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m347d21680-2bdc-4949-bdb9-59c759da811a","http://creativecommons.org/publicdomain/zero/1.0/"
"3763057741","Eugenia monticola (Sw.) DC.",10.64906,-85.04261,"cdc,gass84,inmafu","85714c48-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","60454014-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","DE","BIOCASE","2023-12-05T09:13:43.838+00:00","2024-01-25T10:15:03.616+00:00",271,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,2012,7,12,"2012-07-12",194,194,NA,"2024-01-25T10:15:03.616+00:00","https://herbarium.bgbm.org/object/B101148720",FALSE,"https://herbarium.bgbm.org/object/B101148720","none","none",TRUE,NA,"Zamora,N., Zúñiga,A.A. & Jarquin,O.","N. Zamora","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"https://herbarium.bgbm.org/object/B101148720",NA,NA,NA,"Herbarium Berolinense","3763057741","https://herbarium.bgbm.org/object/B101148720",NA,"B 10 1148720","B",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,800,NA,NA,NA,NA,"Costa Rica: Cañas: Cañas. P.N. Volcán Tenorio. Palmira, Nueva Guatemala, Río Martirio watershed, area of forest and pasture land, at lower limit of the Park,  left handside margin of the river on the way to an old  spring site. Tree of 7 m high, 10 cm dbh. Common in the area. Alt.: 800 m.2012-07-12, Leg.: Zamora,N., Zúñiga,A.A. & Jarquin,O. 6205.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4cf93dd2-06c8-4f49-89bc-a5d0805c6747",NA,"6205",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655,3aee7756-565e-4dc5-b22c-f997fbd7105c",NA,NA,"fceacd29-9f6c-4c9c-a4bc-67795f9cb972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://herbarium.bgbm.org/data/iiif/B101148720/manifest.json","http://creativecommons.org/publicdomain/zero/1.0/"
"4441045362","Eugenia monticola (Sw.) DC.",10.649056,-85.042611,"cdround,gass84,colmano,inmafu,diffown","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:32:16.663+00:00","2024-08-02T20:00:21.179+00:00",102,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC","2012-01-01T00:00:00",NA,"NORTH_AMERICA","Guanacaste",2012,7,12,"2012-07-12",194,194,"2023-11-16T07:50:00.000+00:00","2024-08-02T20:00:21.179+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:103424841","none","none",TRUE,"Tropicos","Nelson Zamora","Zamora Villalobos, Nelson A.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:103424841",NA,NA,NA,"Tropicos","4441045362","urn:catalog:MO:Tropicos:103424841","22101740","103424841","CR",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,800,NA,NA,NA,NA,"P.N. Volcán Tenorio. Palmira, Nueva Guatemala, Río Martirio watershed, area of forest and pasture land, at lower limit of the Park,  left handside margin of the river on the way to an old  spring site.","Cañas",NA,NA,NA,"MOBOT",NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,"6dcf2ee2-c348-4b04-9ef6-1e10109f2136","Legitimate","Zamora Villalobos 6205","ICNafp","PhysicalObject","http://www.tropicos.org/Specimen/103424841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages5/detailimages/TropicosImagesVol5/101906000/F717DA48-2513-47E1-9965-0F9F3A4368B6.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1585299509","Eugenia monticola (Sw.) DC.",13.70063,-89.63887,"cdc,colmano,inmafu","98407d8d-ff58-4298-90f1-0d59f3421df2","57254bd0-8256-11d8-b7ed-b8a03c50a862","2f369909-39c3-4eb7-946a-9155f2ffafca","58520c30-bafb-11d9-8e53-b8a03c50a862","DE","BIOCASE","2024-08-05T14:19:57.419+00:00","2024-08-05T14:35:16.161+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,2012,9,19,"2012-09-19",263,263,NA,"2024-08-05T14:35:16.161+00:00","http://lagu.jacq.org/object/PG-01907",FALSE,"http://lagu.jacq.org/object/PG-01907","none","none",TRUE,NA,"Galán,P. & Escobar,L. 1907 [PG-01907]|Galán,P. & Escobar,L.","F.Tobar 2021-06-11","WGS84","Magnoliopsida","SV","none","none","LATIN_AMERICA","El Salvador","EUROPE",NA,"http://lagu.jacq.org/object/PG-01907",NA,NA,NA,"Herbarium LAGU","1585299509","http://lagu.jacq.org/object/PG-01907",NA,"PG-01907","LAGU",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,619,NA,NA,NA,NA,"Depto. Sonsonate, Mun. Caluco, Ctón. El Zapote, A.N.P. Complejo Los Farallones, Sector Las Vicorias, Sendero El Mora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28f3c312-13ee-41c6-915a-085a53261c21",NA,"1907 [PG-01907]",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/LAGU/313542.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1319826639","Eugenia monticola (Sw.) DC.",17.5908,-66.5125,"gass84,preneglon,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:22.186+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,NA,"Yauco",2005,8,25,"2005-08-25",237,237,"2019-01-10T00:04:00.000+00:00","2024-08-02T12:41:22.186+00:00",NA,FALSE,"http://n2t.net/ark:/65665/37413adb7-9b3e-4c7e-bd71-8ca3e65542bd","none","none",FALSE,"NMNH Extant Biology","O. Monsegur & I. Morales",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/37413adb7-9b3e-4c7e-bd71-8ca3e65542bd",NA,"25 Aug 2005",NA,"US","1319826639","http://n2t.net/ark:/65665/37413adb7-9b3e-4c7e-bd71-8ca3e65542bd",NA,"US 3537077","US",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,"none",48,NA,NA,NA,NA,"Guánica Forest Reserve. From road 334 , taking Las Cobanas Trail to the north. At old Campeche plantation (zinc house) taking a drainage to the north of the forest (to the forest boundary).","Barina",NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"472",NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"West Indies - Neotropics, Puerto Rico, Yauco, Barina","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3c5bdaecf-519e-4ce6-82d7-835de7d5d471","http://creativecommons.org/publicdomain/zero/1.0/"
"1322242729","Eugenia monticola (Sw.) DC.",18.3329,-68.8118,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:09.655+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,2004,5,27,"2004-05-27",148,148,"2022-11-03T09:07:00.000+00:00","2024-08-02T12:40:09.655+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3def737bf-239c-4a3c-af92-f04347cad9f4","none","none",TRUE,"NMNH Extant Biology","P. Acevedo-Rodriguez, R. G. García & S. Marten","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3def737bf-239c-4a3c-af92-f04347cad9f4",NA,"27 May 2004",NA,"US","1322242729","http://n2t.net/ark:/65665/3def737bf-239c-4a3c-af92-f04347cad9f4",NA,"US 3598389","US",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,0,NA,NA,NA,NA,"Provincia Altagracia: Reserva del Este.",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"14070",NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"West Indies - Neotropics, Dominican Republic, Hispaniola","151c91ba-a521-4735-8c11-5abf8db7fb67","Dry coastal forest on limestone substrate with scanty soil.","Hispaniola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m367d43ae0-7341-4438-a9ff-e2ba160820dc","http://creativecommons.org/publicdomain/zero/1.0/"
"2270685046","Eugenia latifolia Spreng. ex DC., 1828",4.6,-52.2667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.484+00:00",276,"PRESERVED_SPECIMEN","PRESENT",8230017,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","latifolia","SPECIES","SYNONYM","NE",NA,NA,"SOUTH_AMERICA","Cayenne",2003,2,25,"2003-02-25",56,56,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.484+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=774924",FALSE,"774924","none","none",FALSE,NA,"M.-F. Prevost et al; D. Sabatier, O. Banki","B.K. Holst, 2007","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"774924",NA,NA,NA,"Plants","2270685046","cc6dc2e1-9508-4e98-ab70-386b205214bd","47848","ASU0034425","ASU",NA,NA,NA,"Eugenia latifolia Spreng. ex DC., 1828",NA,"Arbuste, 3m, DBH 4cm; grandes feuilles a limbe subsessile; court petiole tres epais se poursuivant sur la nervure I face inferieure; limbe discolore papyrace souple, atteint 25 x 14cm; nervures I et II deprimmes dessus et saillantes dessous, les II en arceaux laches reunis loin de la marge; fruits axillaires ou ramicarpie; fruits isoles ou infrutescences a 2-3 fruits a pedicelle (0.5 a 1cm) trapu; fruits blanc jaunatres puis violaces et noirs, brillants, quand murs, jusqu'a 4 x 2 c; apex des fruits avec restes des 4 sepales; une graine.",NA,NA,NA,"264856",NA,"cc6dc2e1-9508-4e98-ab70-386b205214bd",NA,"Parcelle Tresor I.","Roura",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"4707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","Foret primaire.",NA,NA,NA,NA,NA,"Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034425_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1320477048","Eugenia monticola (Sw.) DC.",21.8611,-84.4611,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:41.836+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Pinar del Rio",2001,1,3,"2001-01-03",3,3,"2024-02-07T09:02:00.000+00:00","2024-08-02T12:39:41.836+00:00",NA,FALSE,"http://n2t.net/ark:/65665/390d8aaa8-2600-48ae-af86-1a0a95f28e40","none","none",FALSE,"NMNH Extant Biology","W. R. Greuter, J. Ferro, R. Rankin Rodriguez & A. Urquiola",NA,"WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/390d8aaa8-2600-48ae-af86-1a0a95f28e40",NA,NA,NA,"US","1320477048","http://n2t.net/ark:/65665/390d8aaa8-2600-48ae-af86-1a0a95f28e40",NA,"US 3673363","US",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Municipio Sandino, ""Uvero Quemado"" entre La Bajada y María la Gorda.",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"25509",NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"West Indies - Neotropics, Cuba, Pinar del Rio, Cuba","151c91ba-a521-4735-8c11-5abf8db7fb67","Bosque demideciduo mesófilo en caliza de coral.","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m32cb263c6-3998-45dc-969d-73fd3cc113bc","http://creativecommons.org/publicdomain/zero/1.0/"
"3763000640","Eugenia monticola (Sw.) DC.",10.49583,-85.37639,"cdc,gass84,inmafu","85714c48-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","60454014-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","DE","BIOCASE","2023-12-05T09:13:43.838+00:00","2024-01-25T10:15:03.021+00:00",271,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,2000,5,11,"2000-05-11",132,132,NA,"2024-01-25T10:15:03.021+00:00","https://herbarium.bgbm.org/object/B101143229",FALSE,"https://herbarium.bgbm.org/object/B101143229","none","none",TRUE,NA,"Chavarría,U.","R. Kriebel","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"https://herbarium.bgbm.org/object/B101143229",NA,NA,NA,"Herbarium Berolinense","3763000640","https://herbarium.bgbm.org/object/B101143229",NA,"B 10 1143229","B",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,40,NA,NA,NA,NA,"Costa Rica: Bagaces: Bagaces. Sendero Colegio de Bagaces. Arbusto de 6 m. Frutos inmaduros verdes, negros maduros. lifestage: fruiting. Alt.: 40 m.2000-05-11, Leg.: Chavarría,U. 2022.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4cf93dd2-06c8-4f49-89bc-a5d0805c6747",NA,"2022",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655,3aee7756-565e-4dc5-b22c-f997fbd7105c",NA,NA,"fceacd29-9f6c-4c9c-a4bc-67795f9cb972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://herbarium.bgbm.org/data/iiif/B101143229/manifest.json","http://creativecommons.org/publicdomain/zero/1.0/"
"1451071659","Eugenia monticola (Sw.) DC.",18.458333,-66.452778,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.786+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1999,9,3,"1999-09-03T00:00",246,246,NA,"2024-08-02T01:14:50.786+00:00",NA,FALSE,"K001002106","none","none",TRUE,NA,"Axelrod, F.; Shmida, A.; Ackerman, J.",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","EUROPE",NA,"K001002106",NA,NA,NA,"Herbarium","1451071659","http://specimens.kew.org/herbarium/K001002106",NA,"K001002106","K",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,2,NA,NA,NA,NA,"Bo. Tierras Nuevas Saliente, track at E end of mogotes (haystack hills) to S shore of lake.",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"10961",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,"Coastal scrub forest on sandy soil",NA,NA,NA,NA,"Tree (3 m). Yellowish green, globose fr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/9f5f5a86f39a4aacc3ef8131607240e3.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1451071344","Eugenia monticola (Sw.) DC.",8.903333,-82.784722,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.782+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1996,5,30,"1996-05-30T00:00",151,151,NA,"2024-08-02T01:14:50.782+00:00",NA,FALSE,"K001001940","none","none",TRUE,NA,"Navarro, E.",NA,"WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"K001001940",NA,NA,NA,"Herbarium","1451071344","http://specimens.kew.org/herbarium/K001001940",NA,"K001001940","K",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,1200,NA,NA,NA,NA,"Canton de Coto Brus area No Protegida",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"294",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,"Finca Cafrosa, a orilla del camino y de quebrada.",NA,NA,NA,NA,"Arbusto de 3 m. Botones florales amarillos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/45533e4635e2d1e5d50443a0ff5fc0b1.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
