"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","verbatimEventDate","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","bibliographicCitation","name","elevation","elevationAccuracy","dateIdentified","modified","datasetName","otherCatalogNumbers","institutionID","habitat","eventRemarks","higherClassification","gadm","higherGeography","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","georeferenceRemarks","references","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","collectionID","reproductiveCondition","coordinateUncertaintyInMeters","georeferenceSources","preparations","nomenclaturalCode","county","language","type","identificationRemarks","verbatimElevation","organismID","locationID","ownerInstitutionCode","accessRights","fieldNumber","verbatimLocality","associatedOccurrences","individualCount","typeStatus","locationRemarks","eventID","disposition","media_url","license"
"4519402380","Myrcia mischophylla Kiaersk.",-12.454444,-41.478333,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:40.599+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2014,2,13,"2014-02-13T00:00",44,44,"2024-08-02T01:15:40.599+00:00",FALSE,"K000993168","none","none",NA,NA,TRUE,"Lima, D. F.; Meirelles, J.; Boelter, C.R.","Lima & Lucas","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"435","K000993168",NA,"Palmeiras","Subida para o Morro do Pai Inácio.","Herbarium","4519402380","http://specimens.kew.org/herbarium/K000993168","K000993168",NA,NA,NA,NA,"Myrcia mischophylla Kiaersk.",947,NA,"2015-01-01T00:00:00",NA,NA,NA,NA,NA,"Árvore 2,5 m. Face abaxial e pedúnculos ferrugíneos. Na beira da estrada. Material coletado em sílica-gel.","Myrtaceae",NA,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/7358e6d604141ee043b6b86b24aec8c1.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519396360","Myrcia mischophylla Kiaersk.",-12.688611,-41.5675,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:40.326+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2014,2,13,"2014-02-13T00:00",44,44,"2024-08-02T01:15:40.326+00:00",FALSE,"K000993169","none","none",NA,NA,TRUE,"Lima, D. F.; Meirelles, J.; Boelter, C.R.","Lima & Lucas","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"431","K000993169",NA,"Mucugê","Chapada Diamantina. Estrada BA-245 entre Guiné e Palmeiras. Cerrado, beira da estrada.","Herbarium","4519396360","http://specimens.kew.org/herbarium/K000993169","K000993169",NA,NA,NA,NA,"Myrcia mischophylla Kiaersk.",1086,NA,"2015-01-01T00:00:00",NA,NA,NA,NA,NA,"Árvore 3 m. Folhas novas com face abaxial ferrugínea. Pedúnculos e botões ferrugíneos. Material coletado em sílica-gel.","Myrtaceae",NA,"Mucugê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/3001cd6c1d608c306537dc7bc082800d.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519403382","Myrcia mischophylla Kiaersk.",-12.896389,-41.314722,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:34.936+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2014,2,11,"2014-02-11T00:00",42,42,"2024-08-02T01:15:34.936+00:00",FALSE,"K000993188","none","none",NA,NA,TRUE,"Lima, D. F.; Meirelles, J.; Boelter, C.R.","Lima, D. F.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"416","K000993188",NA,"Andaraí","Chapada Diamantina. Estrada de pedra a partir da BA-142 para o distrito de Igatu.","Herbarium","4519403382","http://specimens.kew.org/herbarium/K000993188","K000993188",NA,NA,NA,NA,"Myrcia mischophylla Kiaersk.",713,NA,"2014-04-01T00:00:00",NA,NA,NA,NA,NA,"Arvoreta 1,5 m. Folhas discolores. Pedúnculos e botões ferrugíneos. Material coletado em sílica-gel.","Myrtaceae",NA,"Andaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/d973919bee0c46db5e864042b2ba13d1.jpg","http://creativecommons.org/licenses/by/4.0/"
"4900505112","Myrcia mischophylla Kiaersk.",-13.015278,-41.8925,"cdc,cdround,elmms,gass84,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:34.106+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2014,6,13,"2014-06-13",164,164,"2024-07-01T12:17:34.106+00:00",FALSE,"6268898","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Guedes, ML;Alunos de Botânica BIOC05","Stadnik, A; Melo, JDO","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","21793","6268898","13/06/2014","Piatã","Chapada Diamantina, Caminho para Cachoeira de São Bartolomeu.","ALCB","4900505112","6268898","ALCB00058663","ALCB","Folhas coriáceas, discolores, face abaxial com indumento ferruginoso. Inflorescência  terminal panícula, botões e cálice das flores com indumento ferrugíneos.ferrufíneas","Folhas coriáceas, discolores, face abaxial com indumento ferruginoso. Inflorescência  terminal panícula, botões e cálice das flores com indumento ferrugíneos.ferrufíneas","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6268898","Myrcia mischophylla Kiaersk.",628.5,628.5,"2019-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/86/63/alcb00058663.dzi","http://creativecommons.org/licenses/by/4.0/"
"4519404193","Myrcia mischophylla Kiaersk.",-13.830555,-42.651389,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:53.356+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2014,10,18,"2014-10-18T00:00",291,291,"2024-08-02T01:14:53.356+00:00",FALSE,"K001265239","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Faria, J.E.Q.","Faria, J.E.Q.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"4148","K001265239",NA,"Igapora","Margem da estrada entre Igapora e Caetite","Herbarium","4519404193","http://specimens.kew.org/herbarium/K001265239","K001265239","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,"2023-03-01T09:51:05.193+00:00",NA,NA,NA,"Ambiente misto de Cerrado e Caatinga","Arvoreta ca 3m de altura, fruto imaturo verde","Myrtaceae",NA,"Igapora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/a18419dc51ba30088d88fc987ebc78d2.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519395176","Myrcia mischophylla Kiaersk.",-12.543611,-41.575278,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:53.557+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2014,10,26,"2014-10-26T00:00",299,299,"2024-08-02T01:14:53.557+00:00",FALSE,"K001265314","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Faria, J.E.Q.; Vasconcelos, T.N.C.; Lucas, E.J.","Faria, J.E.Q.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"4183","K001265314",NA,NA,"Palmeiras, margem da estrada de terra de Palmeiras para Guine/Mucuge, proximo a Palmeiras","Herbarium","4519395176","http://specimens.kew.org/herbarium/K001265314","K001265314","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,"2023-05-30T14:25:52.213+00:00",NA,NA,NA,"Cerrado rupestre","Arvoreta ca. 4 m de altura; frutos imaturos amarelos, maduros vinaceos.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/4ba303afc9b6b55299f48fd6222aff20.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519401222","Myrcia mischophylla Kiaersk.",-19.889722,-43.364444,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:53.708+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2014,11,2,"2014-11-02T00:00",306,306,"2024-08-02T01:14:53.708+00:00",FALSE,"K001265269","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Faria, J.E.Q.","Faria, J.E.Q.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"4255","K001265269",NA,"Sao Goncalo do Rio Abaixo","Estacao Ecologica de PETI/CEMIG, na estrada para o mirante do Cruzeiro","Herbarium","4519401222","http://specimens.kew.org/herbarium/K001265269","K001265269","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,"2023-03-03T11:52:28.983+00:00",NA,NA,NA,"Cerrado denso","Arvoreta ca 2,7 m de altura. Fruto imaturo verde.","Myrtaceae",NA,"Sao Goncalo do Rio Abaixo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/d4b8fa2e504764999686ab7dab28f4ea.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519390797","Myrcia mischophylla Kiaersk.",-13.050889,-41.8775,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:38.373+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2012,2,13,"2012-02-13T00:00",44,44,"2024-08-02T01:15:38.373+00:00",FALSE,"K000752533","none","none",NA,NA,TRUE,"Santos, M.F.; & T. L. Vieira","Santos, M.F.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"832","K000752533",NA,"Piatã","Encosta rochosa na margem da estrada.","Herbarium","4519390797","http://specimens.kew.org/herbarium/K000752533","K000752533",NA,NA,NA,NA,"Myrcia mischophylla Kiaersk.",1458,NA,"2013-01-01T00:00:00",NA,NA,NA,NA,"Solo arenoso, entre pedras.","Arvoreta, 3 m alt. Pilosidade alaranjada a ferrugínea. Folha discolor, face adaxial verde, face abaxial alaranjada a ferrugínea. Inflorescência e botão floral ferrugíneos. Amostra armazenada em sílica-gel. Material prensado em álcool.","Myrtaceae",NA,"Piatã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/e42fa32432d9fde1c405bb8a1ed6f0d4.jpg","http://creativecommons.org/licenses/by/4.0/"
"2248072117","Myrcia mischophylla Kiaersk.",-12.62167,-41.7225,"cdc,gass84,gdativ,colmafu,inmafu","98d7a49c-5776-41eb-a928-b6f5174eadd1","838537fc-4aeb-4980-8b58-97fbdcd1d91a",NA,"da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T11:59:27.239+00:00","2024-08-01T11:59:41.816+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2012,4,13,"2012-04-13",104,104,"2024-08-01T11:59:41.816+00:00",FALSE,"urn:catalog:JBRJ:RB:846101","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"J.E.Q. Faria","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","2639","urn:catalog:JBRJ:RB:846101",NA,"Palmeiras","Margem da estrada de Palmeiras para Guiné.","RB","2248072117","urn:catalog:JBRJ:RB:846101","RB00846101","JBRJ","Ambiente rupestre","arvoreta, ca. 3m de altura, caule rugoso esbranquiçado, botões florais verdes, flores cremes e flores velhas",NA,"Myrcia mischophylla Kiaersk.",1059,NA,"2014-01-01T00:00:00","2017-10-14T11:10:54.000+00:00","Caatinga Biome - RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 595828",NA,NA,NA,NA,NA,NA,"Ulises Rodrigo Magdalena","2016","Magdalena et al. (2018) https://doi.org/10.1016/j.apgeog.2018.05.002","Coordenada aferida","Coordenada aferida a partir da informação da ficha de coleta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://rb.jbrj.gov.br/v2/templaterb2.php?colbot=RB&codtestemunho=846101&arquivo=00846101.jpg","http://creativecommons.org/licenses/by/4.0/"
"4900579526","Myrcia mischophylla Kiaersk.",-13,-41.366667,"cdc,cdround,gass84,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.658+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2011,10,14,"2011-10-14",287,287,"2024-07-01T12:17:44.658+00:00",FALSE,"6269515","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Guedes, ML;Oliveira, GR de,Lisboa, MS,Gomes, FS","Stadnik, A","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","19145","6269515","14/10/2011","Mucugê","Chapada Diamantina, Atrás do cemitério Bizantino.","ALCB","4900579526","6269515","ALCB00059671","ALCB","com pêlos ferrugíneos nas folhas jovens, pedicelos e botões.","com pêlos ferrugíneos nas folhas jovens, pedicelos e botões.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269515","Myrcia mischophylla Kiaersk.",NA,NA,"2017-12-28T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/96/71/alcb00059671.dzi","http://creativecommons.org/licenses/by/4.0/"
"4900579527","Myrcia mischophylla Kiaersk.",0,0,"cucdmis,gass84,rdativ,zerocd,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.658+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE",NA,"Bahia",2010,12,11,"2010-12-11",345,345,"2024-07-01T12:17:44.658+00:00",FALSE,"6269516","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Hurbath, F","Stadnik, A","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","90","6269516","11/12/2010","Mucugê","Chapada Diamantina, Trilha para o Cachoeira do Tiburtino","ALCB","4900579527","6269516","ALCB00059672","ALCB","ca de 2m de alt.; folhas discolores, quando jovens ferrugíneas na face abaxial; botões ferrugineos; flores alvas; estames alvos.","ca de 2m de alt.; folhas discolores, quando jovens ferrugíneas na face abaxial; botões ferrugineos; flores alvas; estames alvos.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269516","Myrcia mischophylla Kiaersk.",NA,NA,"2018-01-18T00:00:00",NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/96/72/alcb00059672.dzi","http://creativecommons.org/licenses/by/4.0/"
"4519385476","Myrcia mischophylla Kiaersk.",-18.953333,-43.7725,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:45.621+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2009,3,10,"2009-03-10T00:00",69,69,"2024-08-02T01:14:45.621+00:00",FALSE,"K000652423","none","none",NA,NA,TRUE,"Zappi, D.C.; Milliken, W.; Sasaki, D.; Edwards, S.L.","Lucas, E.; Araujo, A.C.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"2022","K000652423",NA,"Santana de Pirapama","Serra do Cipó, acesso pela Faz. Inhame.","Herbarium","4519385476","http://specimens.kew.org/herbarium/K000652423","K000652423",NA,NA,NA,NA,"Myrcia mischophylla Kiaersk.",586,NA,"2009-10-01T00:00:00",NA,NA,NA,NA,"Campo rupestre. com afloramentos quartzíticos e solo de areia branca.","Arbusto 3 m alt., folhas abaxialmente creme, inflorescência creme-acastanhada.","Myrtaceae",NA,"Santana de Pirapama",NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/08f35f1e700716fe4de6f0595237879d.jpg","http://creativecommons.org/licenses/by/4.0/"
