"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","habitat","institutionID","nomenclaturalCode","locality","collectionCode","gbifID","occurrenceID","catalogNumber","verbatimElevation","higherClassification","name","gadm","modified","institutionCode","individualCount","elevation","stateProvince","higherGeography","datasetName","collectionID","identifiedBy","preparations","fieldNotes","fieldNumber","verbatimLocality","elevationAccuracy","references","verbatimEventDate","language","type","occurrenceRemarks","otherCatalogNumbers","coordinateUncertaintyInMeters","island","http...unknown.org.recordID","georeferenceRemarks","taxonID","rights","identificationRemarks","dateIdentified","datasetID","eventID","verbatimIdentification","ownerInstitutionCode","accessRights","identificationID","recordedByIDs.type","recordedByIDs.value","waterBody","county","islandGroup","dynamicProperties","disposition","distanceFromCentroidInMeters","locationRemarks","typeStatus","municipality","georeferencedBy","associatedTaxa","http...unknown.org.recordEnteredBy","georeferenceSources","lifeStage","georeferenceProtocol","identifiedByIDs.type","identifiedByIDs.value","materialSampleID","media_url"
"2514392638","Decaspermum fruticosum J.R.Forst. & G.Forst.",7.31667,100.03333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:57.631+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1986,10,5,"1986-10-05",278,278,"2024-07-18T23:55:57.631+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2504468@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Maxwell JF","WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","Maxwell, JF 86- 766","L.2504468@BRAHMS","Parlty open margins of the primary evergreen forest along the river, thin soil on granitic bedrock.","Naturalis Biodiversity Center","ICN","Thailand, Province: Pattalung, District: Tamote, Tamote Falls Reserve.","Botany","2514392638","https://data.biodiversitydata.nl/naturalis/specimen/L.2504468","L.2504468","150.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Peninsular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2504468/format/large"
"2516213427","Decaspermum fruticosum J.R.Forst. & G.Forst.",6.22917,117.29167,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.892+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1985,6,17,"1985-06-17",168,168,"2024-07-18T23:55:56.892+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505088@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Sigun AA; Majus; et al.","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Sigun, AA; Majus; et al. SAN 109754","L.2505088@BRAHMS","Hill side.","Naturalis Biodiversity Center","ICN","Kg.Nawanon, Ranau.","Botany","2516213427","https://data.biodiversitydata.nl/naturalis/specimen/L.2505088","L.2505088",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Borneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505088/format/large"
"2516221527","Decaspermum fruticosum J.R.Forst. & G.Forst.",7.0167,100.4833,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.250+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1985,10,10,"1985-10-10",283,283,"2024-07-18T23:54:19.250+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2504466@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Maxwell JF","WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","Maxwell, JF 85- 944","L.2504466@BRAHMS","Open margins of the secondary forest along road.","Naturalis Biodiversity Center","ICN","Thailand, Province: Songkla, District: Haad Yai, Ko Hong Hill, summit ridge.","Botany","2516221527","https://data.biodiversitydata.nl/naturalis/specimen/L.2504466","L.2504466","300.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Peninsular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2504466/format/large"
"2516279351","Decaspermum fruticosum J.R.Forst. & G.Forst.",6.03333,116.6,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.297+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,2,5,"1984-02-05",36,36,"2024-07-18T23:54:19.297+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505495@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Beaman JH; Perkins D","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Beaman, JH; Perkins, D 8489","L.2505495@BRAHMS","Recently disturbed oak-laurel forest. Pinosuk gravels.","Naturalis Biodiversity Center","ICN","Ranau.:Pinosuk Plateau, Mt.Kinabalu golf site, east bank of E. Mesilau R.","Botany","2516279351","https://data.biodiversitydata.nl/naturalis/specimen/L.2505495","L.2505495","1720.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Borneo",NA,NA,NA,"Beaman JH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527422",NA,NA,NA,NA,NA,NA,NA,"2002-07-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505495/format/large"
"2516436544","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.5375,115.6875,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.532+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,4,21,"1984-04-21",112,112,"2024-07-18T23:54:19.532+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505081@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Sigun AA; Heya  Abu Bakar","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Sigun, AA; Heya Abu Bakar SAN 102462","L.2505081@BRAHMS","Swamp land.","Naturalis Biodiversity Center","ICN","Kg. Binsulok F.R., Membakut.","Botany","2516436544","https://data.biodiversitydata.nl/naturalis/specimen/L.2505081","L.2505081",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.","none",NA,NA,NA,NA,"Borneo",NA,NA,NA,"Maikin Lantoh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527479",NA,NA,NA,NA,NA,NA,NA,"1986-02-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505081/format/large"
"2514332692","Decaspermum fruticosum J.R.Forst. & G.Forst.",-2.6568,121.426,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.551+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,4,12,"1984-04-12",103,103,"2024-07-18T23:54:21.551+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505102@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Ramlanto","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Ramlanto 167","L.2505102@BRAHMS","Secondary forest.","Naturalis Biodiversity Center","ICN","Danau Towuti, timampu, Nuha, Luwu","Botany","2514332692","https://data.biodiversitydata.nl/naturalis/specimen/L.2505102","L.2505102","320.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Sulawesi",NA,NA,NA,"Ramlanto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0331363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505102/format/large"
"2235797369","Decaspermum fruticosum J.R.Forst. & G.Forst.",4.97,118.17,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:48.123+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,6,10,"1984-06-10",162,162,"2024-08-02T12:38:48.123+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/323b82c71-a71e-45a2-a4e2-50b73f224e15","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"J. H. Beaman, R. S. Beaman, T. E. Beaman & P. Decker","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","NORTH_AMERICA",NA,"10029","http://n2t.net/ark:/65665/323b82c71-a71e-45a2-a4e2-50b73f224e15",NA,"urn:lsid:biocol.org:col:15463",NA,"Borneo. Lahad Datu District: Gunung Silam, just below Telecom tower.","US","2235797369","http://n2t.net/ark:/65665/323b82c71-a71e-45a2-a4e2-50b73f224e15","US 3532519",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2022-11-02T15:20:00.000+00:00","US",1,575,"Sabah","Asia-Tropical, Malaysia, Sabah","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3e4d13dd0-cb1d-4986-a3ca-df99220d5923"
"2514960682","Decaspermum fruticosum J.R.Forst. & G.Forst.",4.96667,118.16667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:17.546+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,6,10,"1984-06-10",162,162,"2024-07-18T23:56:17.546+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.3918530@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Beaman JH; Beaman RS; Beaman TE; Decker P","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Beaman, JH; Beaman, RS; Beaman, TE; Decker, P 10029","L.3918530@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Plants of Borneo. Lahad Datu district: Gunung Silam, just belwo Telecom tower.","Botany","2514960682","https://data.biodiversitydata.nl/naturalis/specimen/L.3918530","L.3918530",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3918530/format/large"
"2236157106","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.83,116.57,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:56.197+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,7,6,"1984-07-06",188,188,"2024-08-02T12:41:56.197+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3eb62e8c1-e997-4fe3-972b-913a9f9ae3d1","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"J. H. Beaman, R. S. Beaman, T. E. Beaman, E. A. Christenson & P. Decker","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","NORTH_AMERICA",NA,"10501","http://n2t.net/ark:/65665/3eb62e8c1-e997-4fe3-972b-913a9f9ae3d1",NA,"urn:lsid:biocol.org:col:15463",NA,"Borneo. Ranau District: Ranau-Tambunan Road, 2 km E of Ranau-Tambunan District boundary. Crocker or Trusmadi Formation.","US","2236157106","http://n2t.net/ark:/65665/3eb62e8c1-e997-4fe3-972b-913a9f9ae3d1","US 3532508",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2022-11-02T15:20:00.000+00:00","US",1,800,"Sabah","Asia-Tropical, Malaysia, Sabah","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3ee556ddb-1510-4444-bb9c-be90015346e5"
"2514960696","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.83333,116.56667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:17.045+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,7,6,"1984-07-06",188,188,"2024-07-18T23:56:17.045+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.3919391@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Beaman JH; et al.","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Beaman, JH; et al. 10501","L.3919391@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Plants of Borneo. Malaysia. Sabah. Ranau District: Ranau-Tambunan Road, 2 km E of ranau-Tambunan District boundary. Secondary vegetation on roadside.","Botany","2514960696","https://data.biodiversitydata.nl/naturalis/specimen/L.3919391","L.3919391",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3919391/format/large"
"2235877303","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.97,116.1,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:11.884+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,8,4,"1984-08-04",217,217,"2024-08-02T12:39:11.884+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3503d2c92-cb87-44a4-8729-87c25c976317","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"J. H. Beaman & T. E. Beaman","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","NORTH_AMERICA",NA,"10824","http://n2t.net/ark:/65665/3503d2c92-cb87-44a4-8729-87c25c976317",NA,"urn:lsid:biocol.org:col:15463",NA,"Borneo. Kota Kinabalu District: Bukit Padang, eroded hills and gullies by UKMS temporary campus.","US","2235877303","http://n2t.net/ark:/65665/3503d2c92-cb87-44a4-8729-87c25c976317","US 3532516",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2022-11-02T15:20:00.000+00:00","US",1,25,"Sabah","Asia-Tropical, Malaysia, Sabah","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m305f53001-a93e-419f-8d9c-99260cbf1236"
"2515030946","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.96667,116.1,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:17.047+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1984,8,4,"1984-08-04",217,217,"2024-07-18T23:56:17.047+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.3919575@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Beaman JH; Beaman TE","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Beaman, JH; Beaman, TE 10824","L.3919575@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Plants of Borneo. Malaysia. Sabah. Kota Kinabalu District: Bukit Padang, eroded hills and gullies by UKMS temporary campus.","Botany","2515030946","https://data.biodiversitydata.nl/naturalis/specimen/L.3919575","L.3919575",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3919575/format/large"
